2023-05-17 22:18:50 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 4252
2023-05-17 22:18:50 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-05-17 22:18:50 0 [Note] InnoDB: Uses event mutexes
2023-05-17 22:18:50 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-05-17 22:18:50 0 [Note] InnoDB: Number of pools: 1
2023-05-17 22:18:50 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=254] log sequence number 13973248 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 13973248 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=255] log sequence number 13975638 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=391] log sequence number 13975638 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=256] log sequence number 13164300 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=360] log sequence number 13164300 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=257] log sequence number 13771045 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=393] log sequence number 13771045 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=258] log sequence number 13975682 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 13975682 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=259] log sequence number 13771196 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=260] log sequence number 13165426 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 13165426 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=261] log sequence number 13975726 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=397] log sequence number 13975726 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=262] log sequence number 13975770 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=387] log sequence number 13975770 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=263] log sequence number 13977367 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=399] log sequence number 13977367 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=264] log sequence number 13977411 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 13977411 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=265] log sequence number 13771344 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=401] log sequence number 13771344 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=266] log sequence number 13771388 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=402] log sequence number 13771388 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=267] log sequence number 13977455 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 13977455 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=268] log sequence number 13995271 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=347] log sequence number 13995271 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=269] log sequence number 13168670 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 13168670 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=270] log sequence number 13170227 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=389] log sequence number 13170227 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=271] log sequence number 13995315 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=398] log sequence number 13995315 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=272] log sequence number 13995359 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=409] log sequence number 13995359 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=273] log sequence number 13809614 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 13809614 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=274] log sequence number 13170315 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=411] log sequence number 13170315 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=275] log sequence number 13995403 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=428] log sequence number 13995403 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=276] log sequence number 13995447 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=379] log sequence number 13995447 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=277] log sequence number 13809718 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=404] log sequence number 13809718 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=278] log sequence number 14000869 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=370] log sequence number 14000869 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=279] log sequence number 14000913 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=432] log sequence number 14000913 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=280] log sequence number 14000957 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=359] log sequence number 14000957 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=281] log sequence number 14001001 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=365] log sequence number 14001001 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=282] log sequence number 14007368 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=419] log sequence number 14007368 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=283] log sequence number 14007412 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=366] log sequence number 14007412 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=284] log sequence number 14007456 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=343] log sequence number 14007456 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=285] log sequence number 14007500 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=440] log sequence number 14007500 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=286] log sequence number 14007544 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=361] log sequence number 14007544 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=287] log sequence number 14007588 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=371] log sequence number 14007588 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=288] log sequence number 13229683 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=289] log sequence number 13811647 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=368] log sequence number 13811647 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=290] log sequence number 14011024 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=435] log sequence number 14011024 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=291] log sequence number 13812902 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 13812902 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=292] log sequence number 13233681 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=438] log sequence number 13233681 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=293] log sequence number 14011068 is in the future! Current system log sequence number 300351.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-05-17 22:21:11 0 [ERROR] InnoDB: Page [page id: space=0, page number=430] log sequence number 14011068 is in the future! Current system log sequence number 300351.
